date,day_of_week,time_of_day,is_holiday,person_condition,at_home,guests_present,mood,temperature,light_level,bedroom_light,living_room_light,bathroom_light,kitchen_light,ac_temp,tv_status,music_player_status,water_heater_status,smart_locks,security_cameras,security_system,watch_tv,play_music,music_type
2020-10-20,Tuesday,night,0,sleeping,1,0,peaceful,21.2,140,2,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2020-10-21,Wednesday,morning,0,at_work,0,0,focused,27.6,253,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-21,Wednesday,afternoon,0,at_work,0,0,focused,31.5,766,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-21,Wednesday,evening,0,at_home,1,0,calm,29.0,135,0,41,0,84,19,1,1,0,1,1,1,1,1,Classical
2020-10-21,Wednesday,night,0,sleeping,1,0,peaceful,23.5,91,5,0,0,0,0,0,0,0,1,1,1,0,0,Jazz
2020-10-22,Thursday,morning,1,at_home,1,0,energetic,25.8,414,0,0,0,0,0,0,1,1,1,1,1,0,1,Classical
2020-10-22,Thursday,afternoon,1,out,0,0,happy,27.6,663,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-22,Thursday,evening,1,at_home,1,0,stressed,26.5,138,0,0,80,91,24,0,0,0,0,1,1,0,0,Jazz
2020-10-22,Thursday,night,1,sleeping,1,0,peaceful,22.8,141,6,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2020-10-23,Friday,morning,0,at_work,0,0,energetic,27.5,315,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-23,Friday,afternoon,0,at_work,0,0,stressed,28.6,423,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-23,Friday,evening,0,at_home,1,0,tired,25.6,187,0,49,0,0,0,1,0,0,0,1,1,1,0,Pop
2020-10-23,Friday,night,0,sleeping,1,0,peaceful,23.4,54,0,0,0,0,0,0,0,0,1,1,1,0,0,Pop
2020-10-24,Saturday,morning,1,out,0,0,happy,23.2,333,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-24,Saturday,afternoon,1,at_home,1,0,happy,32.5,779,0,0,67,80,21,0,1,0,0,1,1,0,1,Country
2020-10-24,Saturday,evening,1,at_home,1,1,stressed,25.7,182,0,0,63,0,0,0,0,0,0,1,1,0,0,Electronic
2020-10-24,Saturday,night,1,sleeping,1,0,peaceful,23.0,67,10,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2020-10-25,Sunday,morning,1,sleeping,1,0,peaceful,22.2,329,5,0,0,0,0,0,0,0,1,1,1,0,0,Country
2020-10-25,Sunday,afternoon,1,at_home,1,1,energetic,30.4,754,0,0,99,96,21,0,1,0,0,1,1,0,1,Rock
2020-10-25,Sunday,evening,1,out,0,0,happy,25.8,292,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-25,Sunday,night,1,sleeping,1,0,peaceful,21.2,87,4,0,0,0,0,0,0,0,1,1,1,0,0,Jazz
2020-10-26,Monday,morning,0,at_work,0,0,focused,26.0,437,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-26,Monday,afternoon,0,at_home,1,0,happy,30.3,455,0,0,92,85,20,0,1,0,1,1,1,0,1,Ambient
2020-10-26,Monday,evening,0,at_home,1,1,calm,23.3,107,0,52,0,75,0,1,0,0,0,1,1,1,0,Country
2020-10-26,Monday,night,0,sleeping,1,0,peaceful,20.5,64,1,0,0,0,0,0,0,0,1,1,1,0,0,Pop
2020-10-27,Tuesday,morning,0,at_work,0,0,focused,24.0,486,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-27,Tuesday,afternoon,0,at_work,0,0,focused,29.0,462,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-27,Tuesday,evening,0,out,0,0,tired,23.7,295,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-27,Tuesday,night,0,awake,0,0,happy,23.6,122,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-28,Wednesday,morning,0,at_work,0,0,stressed,24.6,235,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-28,Wednesday,afternoon,0,at_work,0,0,focused,29.2,443,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-28,Wednesday,evening,0,at_home,1,0,calm,23.5,157,0,49,0,94,0,1,0,0,1,1,1,1,0,Classical
2020-10-28,Wednesday,night,0,sleeping,1,0,peaceful,22.2,148,6,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2020-10-29,Thursday,morning,0,at_work,0,0,stressed,23.9,426,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-29,Thursday,afternoon,0,at_home,1,1,tired,29.1,435,0,31,87,83,22,1,0,0,1,1,1,1,0,Electronic
2020-10-29,Thursday,evening,0,at_home,1,0,calm,28.8,219,0,0,98,97,19,0,1,0,0,1,1,0,1,Pop
2020-10-29,Thursday,night,0,sleeping,1,0,peaceful,21.4,90,9,0,0,0,0,0,0,0,1,1,1,0,0,Ambient
2020-10-30,Friday,morning,0,at_work,0,0,stressed,24.2,352,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-30,Friday,afternoon,0,at_work,0,0,energetic,30.0,592,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-30,Friday,evening,0,out,0,0,stressed,24.1,277,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-30,Friday,night,0,sleeping,1,0,peaceful,21.2,99,9,0,0,0,0,0,0,0,1,1,1,0,0,Hip Hop
2020-10-31,Saturday,morning,1,out,0,0,calm,22.5,235,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-31,Saturday,afternoon,1,out,0,0,stressed,29.7,523,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-31,Saturday,evening,1,out,0,0,calm,27.7,211,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-10-31,Saturday,night,1,sleeping,1,0,peaceful,24.3,64,5,0,0,0,0,0,0,0,1,1,1,0,0,Jazz
2020-11-01,Sunday,morning,1,at_home,1,0,happy,23.0,469,0,0,0,87,0,0,0,1,0,1,1,0,0,Rock
2020-11-01,Sunday,afternoon,1,at_home,1,0,stressed,30.8,551,0,53,63,0,21,1,0,0,1,1,1,1,0,Country
2020-11-01,Sunday,evening,1,sleeping,1,0,peaceful,24.6,295,2,0,0,0,0,0,0,0,1,1,1,0,0,Pop
2020-11-01,Sunday,night,1,sleeping,1,0,peaceful,20.5,52,2,0,0,0,0,0,0,0,1,1,1,0,0,Hip Hop
2020-11-02,Monday,morning,0,at_work,0,0,focused,27.1,273,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-02,Monday,afternoon,0,at_work,0,0,energetic,28.7,751,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-02,Monday,evening,0,out,0,0,happy,28.9,210,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-02,Monday,night,0,awake,0,0,happy,23.4,88,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-03,Tuesday,morning,0,at_work,0,0,stressed,24.6,260,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-03,Tuesday,afternoon,0,at_work,0,0,tired,32.3,729,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-03,Tuesday,evening,0,at_home,1,0,energetic,23.4,291,0,38,72,0,0,1,0,0,0,1,1,1,0,Hip Hop
2020-11-03,Tuesday,night,0,sleeping,1,0,peaceful,20.6,134,6,0,0,0,0,0,0,0,1,1,1,0,0,Country
2020-11-04,Wednesday,morning,0,at_work,0,0,energetic,27.7,271,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-04,Wednesday,afternoon,0,out,0,0,stressed,31.0,546,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-04,Wednesday,evening,0,at_home,1,0,happy,27.9,176,0,52,98,0,19,1,1,0,0,1,1,1,1,Pop
2020-11-04,Wednesday,night,0,sleeping,1,0,peaceful,20.3,66,0,0,0,0,0,0,0,0,1,1,1,0,0,Rock
2020-11-05,Thursday,morning,0,getting_ready,1,0,stressed,23.1,350,90,0,0,79,0,0,0,1,0,1,1,0,0,Country
2020-11-05,Thursday,afternoon,0,at_work,0,0,stressed,31.9,522,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-05,Thursday,evening,0,at_home,1,0,happy,23.7,141,0,37,86,0,0,1,1,0,0,1,1,1,1,Pop
2020-11-05,Thursday,night,0,sleeping,1,0,peaceful,21.1,115,6,0,0,0,0,0,0,0,1,1,1,0,0,Jazz
2020-11-06,Friday,morning,0,at_work,0,0,energetic,23.7,200,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-06,Friday,afternoon,0,out,0,0,calm,30.2,529,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-06,Friday,evening,0,out,0,0,happy,23.4,299,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-06,Friday,night,0,sleeping,1,0,peaceful,23.8,83,10,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2020-11-07,Saturday,morning,1,at_home,1,0,calm,27.4,362,0,0,0,0,24,0,0,0,0,1,1,0,0,Pop
2020-11-07,Saturday,afternoon,1,at_home,1,0,calm,28.4,777,0,0,0,0,19,0,1,0,0,1,1,0,1,Electronic
2020-11-07,Saturday,evening,1,at_home,1,1,calm,28.5,291,0,31,65,96,19,1,0,0,1,1,1,1,0,Pop
2020-11-07,Saturday,night,1,sleeping,1,0,peaceful,22.3,65,6,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2020-11-08,Sunday,morning,1,out,0,0,energetic,23.5,258,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-08,Sunday,afternoon,1,sleeping,1,0,peaceful,28.2,668,5,0,0,0,22,0,0,0,1,1,1,0,0,Ambient
2020-11-08,Sunday,evening,1,at_home,1,1,stressed,27.8,119,0,60,0,0,23,1,0,0,1,1,1,1,0,Electronic
2020-11-08,Sunday,night,1,awake,0,0,tired,23.3,139,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-09,Monday,morning,0,at_work,0,0,energetic,25.8,289,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-09,Monday,afternoon,0,at_work,0,0,stressed,27.9,728,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-09,Monday,evening,0,out,0,0,calm,28.7,233,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-09,Monday,night,0,sleeping,1,0,peaceful,23.7,92,8,0,0,0,0,0,0,0,1,1,1,0,0,Rock
2020-11-10,Tuesday,morning,0,at_work,0,0,focused,22.7,279,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-10,Tuesday,afternoon,0,at_work,0,0,tired,28.9,591,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-10,Tuesday,evening,0,at_home,1,1,tired,24.9,221,0,45,0,87,0,1,0,0,0,1,1,1,0,Rock
2020-11-10,Tuesday,night,0,awake,0,0,energetic,21.6,104,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-11,Wednesday,morning,1,out,0,0,happy,26.2,308,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-11,Wednesday,afternoon,1,out,0,0,calm,27.3,759,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-11,Wednesday,evening,1,sleeping,1,0,peaceful,24.7,200,7,0,0,0,0,0,0,0,1,1,1,0,0,Country
2020-11-11,Wednesday,night,1,sleeping,1,0,peaceful,21.5,61,2,0,0,0,0,0,0,0,1,1,1,0,0,Hip Hop
2020-11-12,Thursday,morning,0,at_work,0,0,focused,23.7,291,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-12,Thursday,afternoon,0,at_work,0,0,stressed,32.6,504,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-12,Thursday,evening,0,at_home,1,1,tired,28.0,274,0,34,0,82,19,1,0,0,0,1,1,1,0,Rock
2020-11-12,Thursday,night,0,sleeping,1,0,peaceful,21.7,87,10,0,0,0,0,0,0,0,1,1,1,0,0,Ambient
2020-11-13,Friday,morning,1,sleeping,1,0,peaceful,26.1,383,5,0,0,0,21,0,0,0,1,1,1,0,0,Jazz
2020-11-13,Friday,afternoon,1,at_home,1,0,happy,32.4,614,0,48,0,0,19,1,1,0,0,1,1,1,1,Ambient
2020-11-13,Friday,evening,1,at_home,1,0,calm,25.5,106,0,40,0,0,0,1,0,0,0,1,1,1,0,Ambient
2020-11-13,Friday,night,1,sleeping,1,0,peaceful,23.8,68,2,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2020-11-14,Saturday,morning,1,out,0,0,happy,26.7,486,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-14,Saturday,afternoon,1,at_home,1,0,tired,28.7,587,0,0,63,0,20,0,0,0,1,1,1,0,0,Country
2020-11-14,Saturday,evening,1,at_home,1,0,calm,24.8,106,0,0,64,98,0,0,0,0,0,1,1,0,0,Classical
2020-11-14,Saturday,night,1,sleeping,1,0,peaceful,23.1,122,0,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2020-11-15,Sunday,morning,1,at_home,1,0,energetic,26.5,294,0,0,0,96,22,0,1,1,0,1,1,0,1,Pop
2020-11-15,Sunday,afternoon,1,out,0,0,happy,27.4,458,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-15,Sunday,evening,1,sleeping,1,0,peaceful,25.5,236,3,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2020-11-15,Sunday,night,1,awake,0,0,stressed,23.1,98,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-16,Monday,morning,0,at_work,0,0,tired,22.3,291,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-16,Monday,afternoon,0,out,0,0,stressed,29.6,495,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-16,Monday,evening,0,sleeping,1,0,peaceful,27.2,168,8,0,0,0,24,0,0,0,1,1,1,0,0,Hip Hop
2020-11-16,Monday,night,0,sleeping,1,0,peaceful,20.1,127,5,0,0,0,0,0,0,0,1,1,1,0,0,Hip Hop
2020-11-17,Tuesday,morning,0,at_work,0,0,energetic,26.1,399,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-17,Tuesday,afternoon,0,at_work,0,0,stressed,32.0,617,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-17,Tuesday,evening,0,out,0,0,stressed,28.3,265,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-17,Tuesday,night,0,sleeping,1,0,peaceful,24.8,63,1,0,0,0,0,0,0,0,1,1,1,0,0,Rock
2020-11-18,Wednesday,morning,0,at_work,0,0,tired,26.3,399,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-18,Wednesday,afternoon,0,at_work,0,0,energetic,28.5,711,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-18,Wednesday,evening,0,at_home,1,0,stressed,26.7,132,0,37,73,99,24,1,0,0,0,1,1,1,0,Electronic
2020-11-18,Wednesday,night,0,out,0,0,energetic,23.3,147,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-19,Thursday,morning,0,at_work,0,0,stressed,27.9,239,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-19,Thursday,afternoon,0,at_home,1,0,calm,30.6,431,0,0,0,96,21,0,1,0,0,1,1,0,1,Country
2020-11-19,Thursday,evening,0,sleeping,1,0,peaceful,23.1,145,3,0,0,0,0,0,0,0,1,1,1,0,0,Rock
2020-11-19,Thursday,night,0,sleeping,1,0,peaceful,24.5,105,6,0,0,0,0,0,0,0,1,1,1,0,0,Country
2020-11-20,Friday,morning,0,sleeping,1,0,peaceful,26.4,203,3,0,0,0,20,0,0,0,1,1,1,0,0,Ambient
2020-11-20,Friday,afternoon,0,out,0,0,calm,31.3,520,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-20,Friday,evening,0,sleeping,1,0,peaceful,26.3,167,9,0,0,0,23,0,0,0,1,1,1,0,0,Hip Hop
2020-11-20,Friday,night,0,sleeping,1,0,peaceful,22.2,108,10,0,0,0,0,0,0,0,1,1,1,0,0,Ambient
2020-11-21,Saturday,morning,1,out,0,0,stressed,24.7,376,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-21,Saturday,afternoon,1,at_home,1,0,stressed,27.4,590,0,47,0,0,24,1,0,0,0,1,1,1,0,Jazz
2020-11-21,Saturday,evening,1,out,0,0,calm,24.4,233,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-21,Saturday,night,1,out,0,0,energetic,20.1,105,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-22,Sunday,morning,1,sleeping,1,0,peaceful,24.2,450,0,0,0,0,0,0,0,0,1,1,1,0,0,Pop
2020-11-22,Sunday,afternoon,1,out,0,0,stressed,32.9,774,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-22,Sunday,evening,1,out,0,0,happy,27.3,228,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-22,Sunday,night,1,sleeping,1,0,peaceful,22.3,146,10,0,0,0,0,0,0,0,1,1,1,0,0,Pop
2020-11-23,Monday,morning,0,sleeping,1,0,peaceful,26.9,344,9,0,0,0,22,0,0,0,1,1,1,0,0,Rock
2020-11-23,Monday,afternoon,0,at_work,0,0,focused,32.7,773,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-23,Monday,evening,0,out,0,0,energetic,23.8,243,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-23,Monday,night,0,awake,0,0,happy,22.0,128,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-24,Tuesday,morning,0,at_work,0,0,tired,27.8,421,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-24,Tuesday,afternoon,0,out,0,0,stressed,27.3,605,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-24,Tuesday,evening,0,at_home,1,0,stressed,23.2,157,0,43,0,0,0,1,0,0,0,1,1,1,0,Classical
2020-11-24,Tuesday,night,0,sleeping,1,0,peaceful,20.4,131,3,0,0,0,0,0,0,0,1,1,1,0,0,Rock
2020-11-25,Wednesday,morning,1,at_home,1,0,energetic,23.5,302,0,0,0,73,0,0,0,0,0,1,1,0,0,Pop
2020-11-25,Wednesday,afternoon,1,at_home,1,0,happy,28.1,635,0,0,63,99,22,0,0,0,0,1,1,0,0,Country
2020-11-25,Wednesday,evening,1,out,0,0,energetic,26.0,281,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-25,Wednesday,night,1,sleeping,1,0,peaceful,24.0,81,7,0,0,0,0,0,0,0,1,1,1,0,0,Ambient
2020-11-26,Thursday,morning,0,at_work,0,0,tired,22.4,226,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-26,Thursday,afternoon,0,at_work,0,0,tired,29.4,633,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-26,Thursday,evening,0,at_home,1,0,calm,24.0,111,0,0,88,0,0,0,1,0,0,1,1,0,1,Country
2020-11-26,Thursday,night,0,sleeping,1,0,peaceful,22.8,102,0,0,0,0,0,0,0,0,1,1,1,0,0,Pop
2020-11-27,Friday,morning,0,at_work,0,0,focused,24.2,251,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-27,Friday,afternoon,0,at_work,0,0,energetic,31.9,485,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-27,Friday,evening,0,out,0,0,stressed,23.3,106,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-27,Friday,night,0,awake,0,0,calm,22.3,95,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-28,Saturday,morning,1,at_home,1,0,calm,26.8,496,0,0,0,0,24,0,0,0,1,1,1,0,0,Rock
2020-11-28,Saturday,afternoon,1,out,0,0,energetic,29.1,732,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-28,Saturday,evening,1,at_home,1,1,tired,24.7,229,0,0,0,0,0,0,0,0,0,1,1,0,0,Ambient
2020-11-28,Saturday,night,1,awake,0,0,calm,20.7,110,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-29,Sunday,morning,1,at_home,1,1,tired,26.0,482,0,0,0,82,0,0,0,1,0,1,1,0,0,Electronic
2020-11-29,Sunday,afternoon,1,out,0,0,happy,27.5,679,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-29,Sunday,evening,1,at_home,1,1,energetic,24.8,212,0,35,0,0,0,1,1,0,0,1,1,1,1,Hip Hop
2020-11-29,Sunday,night,1,out,0,0,energetic,24.4,83,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-30,Monday,morning,0,at_work,0,0,tired,24.4,310,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-30,Monday,afternoon,0,at_home,1,0,tired,27.7,565,0,0,0,0,22,0,0,0,0,1,1,0,0,Classical
2020-11-30,Monday,evening,0,out,0,0,tired,27.8,299,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-11-30,Monday,night,0,sleeping,1,0,peaceful,22.4,101,7,0,0,0,0,0,0,0,1,1,1,0,0,Rock
2020-12-01,Tuesday,morning,0,at_work,0,0,tired,15.5,330,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-01,Tuesday,afternoon,0,at_work,0,0,energetic,18.1,433,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-01,Tuesday,evening,0,out,0,0,tired,16.3,275,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-01,Tuesday,night,0,sleeping,1,0,peaceful,11.2,77,3,0,0,0,23,0,0,0,1,1,1,0,0,Hip Hop
2020-12-02,Wednesday,morning,0,at_work,0,0,energetic,12.9,220,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-02,Wednesday,afternoon,0,out,0,0,calm,22.0,582,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-02,Wednesday,evening,0,at_home,1,0,happy,18.3,195,0,33,94,74,23,1,1,1,0,1,1,1,1,Pop
2020-12-02,Wednesday,night,0,sleeping,1,0,peaceful,13.4,137,3,0,0,0,23,0,0,0,1,1,1,0,0,Jazz
2020-12-03,Thursday,morning,0,at_work,0,0,focused,14.2,449,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-03,Thursday,afternoon,0,at_home,1,0,energetic,18.8,582,0,0,0,95,25,0,1,1,0,1,1,0,1,Rock
2020-12-03,Thursday,evening,0,at_home,1,0,stressed,18.0,191,0,50,0,76,25,1,0,0,0,1,1,1,0,Ambient
2020-12-03,Thursday,night,0,sleeping,1,0,peaceful,11.5,134,8,0,0,0,23,0,0,0,1,1,1,0,0,Classical
2020-12-04,Friday,morning,0,getting_ready,1,0,energetic,16.0,485,78,0,0,0,26,0,0,1,1,1,1,0,0,Hip Hop
2020-12-04,Friday,afternoon,0,at_work,0,0,focused,22.7,522,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-04,Friday,evening,0,sleeping,1,0,peaceful,17.4,274,5,0,0,0,26,0,0,0,1,1,1,0,0,Ambient
2020-12-04,Friday,night,0,awake,0,0,happy,10.3,126,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-05,Saturday,morning,1,at_home,1,0,happy,15.9,486,0,0,0,73,25,0,1,0,0,1,1,0,1,Electronic
2020-12-05,Saturday,afternoon,1,at_home,1,0,stressed,21.3,633,0,31,0,78,0,1,0,1,0,1,1,1,0,Pop
2020-12-05,Saturday,evening,1,out,0,0,happy,14.4,269,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-05,Saturday,night,1,sleeping,1,0,peaceful,12.7,85,0,0,0,0,26,0,0,0,1,1,1,0,0,Country
2020-12-06,Sunday,morning,1,at_home,1,0,tired,17.6,248,0,0,0,0,23,0,0,1,0,1,1,0,0,Classical
2020-12-06,Sunday,afternoon,1,sleeping,1,0,peaceful,22.5,526,8,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2020-12-06,Sunday,evening,1,at_home,1,0,tired,16.0,125,0,0,0,94,23,0,0,1,0,1,1,0,0,Electronic
2020-12-06,Sunday,night,1,sleeping,1,0,peaceful,12.2,104,2,0,0,0,24,0,0,0,1,1,1,0,0,Country
2020-12-07,Monday,morning,0,at_work,0,0,focused,18.0,449,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-07,Monday,afternoon,0,at_home,1,0,stressed,18.3,529,0,35,0,80,24,1,0,1,0,1,1,1,0,Ambient
2020-12-07,Monday,evening,0,sleeping,1,0,peaceful,14.0,238,4,0,0,0,24,0,0,0,1,1,1,0,0,Pop
2020-12-07,Monday,night,0,sleeping,1,0,peaceful,13.3,65,10,0,0,0,25,0,0,0,1,1,1,0,0,Rock
2020-12-08,Tuesday,morning,0,getting_ready,1,0,energetic,14.5,298,96,0,0,0,24,0,1,0,0,1,1,0,1,Rock
2020-12-08,Tuesday,afternoon,0,at_work,0,0,energetic,22.8,672,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-08,Tuesday,evening,0,out,0,0,energetic,18.8,110,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-08,Tuesday,night,0,sleeping,1,0,peaceful,14.8,58,5,0,0,0,24,0,0,0,1,1,1,0,0,Ambient
2020-12-09,Wednesday,morning,0,at_work,0,0,tired,16.3,316,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-09,Wednesday,afternoon,0,at_work,0,0,stressed,18.9,480,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-09,Wednesday,evening,0,out,0,0,energetic,17.9,177,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-09,Wednesday,night,0,sleeping,1,0,peaceful,11.1,54,7,0,0,0,25,0,0,0,1,1,1,0,0,Country
2020-12-10,Thursday,morning,0,at_work,0,0,focused,13.0,280,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-10,Thursday,afternoon,0,at_work,0,0,stressed,20.1,607,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-10,Thursday,evening,0,at_home,1,1,tired,16.6,196,0,59,0,84,25,1,0,0,0,1,1,1,0,Ambient
2020-12-10,Thursday,night,0,out,0,0,calm,10.8,141,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-11,Friday,morning,1,at_home,1,1,happy,16.2,467,0,0,73,77,26,0,0,1,0,1,1,0,0,Jazz
2020-12-11,Friday,afternoon,1,at_home,1,0,stressed,22.4,597,0,0,95,92,0,0,0,1,0,1,1,0,0,Classical
2020-12-11,Friday,evening,1,at_home,1,0,calm,17.1,276,0,37,70,94,24,1,1,1,1,1,1,1,1,Jazz
2020-12-11,Friday,night,1,awake,0,0,happy,10.1,69,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-12,Saturday,morning,1,out,0,0,calm,17.0,363,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2020-12-12,Saturday,afternoon,1,at_home,1,0,stressed,21.6,800,0,0,0,0,0,0,0,1,0,1,1,0,0,Rock
2020-12-12,Saturday,evening,1,out,0,0,happy,15.7,252,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
